latitude,longitude,area_in_me,building_id,PRECTOTCORR,WS10M,exposure_score
18.988518210556645,72.84021486556341,95.7026,25,8.881784197001252e-16,0.0,8.881784197001252e-16
19.00001105085061,72.82250244273301,171.7734,26,8.881784197001252e-16,0.0,8.881784197001252e-16
18.989168838509162,72.8419163396343,18.735,27,8.881784197001252e-16,0.0,8.881784197001252e-16
18.97997640988021,72.82560456626794,28.9657,28,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98208594945106,72.84572727152916,965.0837,29,8.881784197001252e-16,0.0,8.881784197001252e-16
18.984922811250158,72.83580164015505,32.1014,30,8.881784197001252e-16,0.0,8.881784197001252e-16
18.979442148695295,72.84245361856115,22.4253,31,8.881784197001252e-16,0.0,8.881784197001252e-16
18.994855765154316,72.81635881301872,133.0329,32,8.881784197001252e-16,0.0,8.881784197001252e-16
19.000701524726452,72.8296816668138,539.8498,33,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99955167208553,72.84324864474381,14.2066,34,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99568225905776,72.83110347000867,24.6405,35,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99589951330776,72.84384990712053,218.3575,36,8.881784197001252e-16,0.0,8.881784197001252e-16
18.998682941422988,72.83706636175012,50.1061,37,8.881784197001252e-16,0.0,8.881784197001252e-16
18.994511701977878,72.83695492972086,11.3551,38,8.881784197001252e-16,0.0,8.881784197001252e-16
18.995884780947854,72.82915634874837,101.7552,39,8.881784197001252e-16,0.0,8.881784197001252e-16
18.990212667545144,72.83322968679347,237.6148,40,8.881784197001252e-16,0.0,8.881784197001252e-16
19.001534343904556,72.84027981243278,604.9623,41,8.881784197001252e-16,0.0,8.881784197001252e-16
18.994035380108006,72.81712426089265,28.5037,42,8.881784197001252e-16,0.0,8.881784197001252e-16
19.00355192296986,72.83843308870699,768.8642,43,8.881784197001252e-16,0.0,8.881784197001252e-16
18.993285176392618,72.83987307496936,780.4372,44,8.881784197001252e-16,0.0,8.881784197001252e-16
18.9955419118,72.83586340151206,140.4187,45,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99253946486002,72.82045226665569,44.6385,46,8.881784197001252e-16,0.0,8.881784197001252e-16
18.991312774425513,72.84463690534004,14.5552,47,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99860942543705,72.81563910682685,24.0999,48,8.881784197001252e-16,0.0,8.881784197001252e-16
18.97847302611089,72.84246970479911,1262.693,49,8.881784197001252e-16,0.0,8.881784197001252e-16
18.989433163334592,72.82528341144933,84.6215,50,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99918842089143,72.83163968230105,514.9921,51,8.881784197001252e-16,0.0,8.881784197001252e-16
19.004365001833946,72.84641529310252,231.5821,52,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98674676859932,72.83648185606249,52.5724,53,8.881784197001252e-16,0.0,8.881784197001252e-16
18.996349625026088,72.8160991180438,136.7756,54,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98553049329517,72.81696435352472,108.0248,55,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98114472850911,72.82187042071044,16.9828,56,8.881784197001252e-16,0.0,8.881784197001252e-16
18.996876238851833,72.81736086680947,19.0618,57,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99991153737046,72.81959014182705,188.2922,58,8.881784197001252e-16,0.0,8.881784197001252e-16
18.983744012641168,72.82993915893141,297.6064,59,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98881628858245,72.84546598790084,377.5577,60,8.881784197001252e-16,0.0,8.881784197001252e-16
18.984545196488845,72.82731896658304,121.0305,61,8.881784197001252e-16,0.0,8.881784197001252e-16
18.997745987305827,72.82091799977903,32.4551,62,8.881784197001252e-16,0.0,8.881784197001252e-16
18.983764240120323,72.84530009683208,18.7891,63,8.881784197001252e-16,0.0,8.881784197001252e-16
18.995028275034148,72.8464666443841,55.8963,64,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98018522908986,72.82445077194309,106.509,65,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98642974112928,72.83233080807472,235.7708,66,8.881784197001252e-16,0.0,8.881784197001252e-16
18.993438057116194,72.81681279847233,5.6565,67,8.881784197001252e-16,0.0,8.881784197001252e-16
18.982538075161674,72.83459921639236,238.131,68,8.881784197001252e-16,0.0,8.881784197001252e-16
18.990161545467274,72.84560413658362,109.7757,69,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992588159345125,72.81730804591535,27.7813,70,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98716469830236,72.82443805880452,46.5162,71,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992999266808585,72.81989991245136,23.1071,72,8.881784197001252e-16,0.0,8.881784197001252e-16
18.980487616418532,72.82537966459726,1016.9012,73,8.881784197001252e-16,0.0,8.881784197001252e-16
18.9909744461279,72.8382098714702,232.8966,74,8.881784197001252e-16,0.0,8.881784197001252e-16
18.97986851235781,72.82991434397347,10.347,75,8.881784197001252e-16,0.0,8.881784197001252e-16
18.989984665950885,72.82891023255216,357.0662,76,8.881784197001252e-16,0.0,8.881784197001252e-16
18.997829954854854,72.82963513380957,540.3941,77,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992814435223508,72.81936371216847,44.4218,78,8.881784197001252e-16,0.0,8.881784197001252e-16
18.995617964814567,72.83231977920556,1238.6828,79,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99977528291847,72.81583224417044,23.9668,80,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99631852973317,72.83378932756334,23.7108,81,8.881784197001252e-16,0.0,8.881784197001252e-16
18.994655639406236,72.84370009776757,135.1662,82,8.881784197001252e-16,0.0,8.881784197001252e-16
18.996938946330555,72.81733106312625,81.125,83,8.881784197001252e-16,0.0,8.881784197001252e-16
18.989018355195352,72.84179003874215,59.782,84,8.881784197001252e-16,0.0,8.881784197001252e-16
19.001107228772625,72.82251346461904,823.0901,85,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99203729209266,72.8155811603104,55.2906,86,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99234856306403,72.84441546809067,122.9139,87,8.881784197001252e-16,0.0,8.881784197001252e-16
18.985130873714137,72.83687201639884,79.797,88,8.881784197001252e-16,0.0,8.881784197001252e-16
18.994609173982376,72.83249984917715,18.5654,89,8.881784197001252e-16,0.0,8.881784197001252e-16
18.97877231037435,72.83307092862215,151.0652,90,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98384547093694,72.82862362162508,93.1334,91,8.881784197001252e-16,0.0,8.881784197001252e-16
19.000512647274498,72.83702617856274,203.4606,92,8.881784197001252e-16,0.0,8.881784197001252e-16
18.993353279565174,72.82047711312127,17.2795,93,8.881784197001252e-16,0.0,8.881784197001252e-16
18.993416143565117,72.83082597889836,185.3864,94,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98338874934093,72.83905200004703,320.7651,95,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992248258076245,72.81835255235889,247.4998,96,8.881784197001252e-16,0.0,8.881784197001252e-16
18.981169520637206,72.82464405169895,22.4961,97,8.881784197001252e-16,0.0,8.881784197001252e-16
18.979731330533486,72.8407477989474,16.2816,98,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99562944859734,72.83275748816493,200.5848,99,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992053797431208,72.82462910830893,233.695,100,8.881784197001252e-16,0.0,8.881784197001252e-16
18.993592317707222,72.8194818040795,165.3022,101,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98425978971936,72.84127471021547,191.128,102,8.881784197001252e-16,0.0,8.881784197001252e-16
18.999227838540122,72.8161612264473,54.6519,103,8.881784197001252e-16,0.0,8.881784197001252e-16
18.990317819221637,72.8348784922109,52.8195,104,8.881784197001252e-16,0.0,8.881784197001252e-16
18.998638754779535,72.83732879290244,443.6902,105,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98912210689228,72.82598047111651,48.6185,106,8.881784197001252e-16,0.0,8.881784197001252e-16
19.00203479740749,72.83215019794272,394.8003,107,8.881784197001252e-16,0.0,8.881784197001252e-16
19.002408634610827,72.83797640764621,130.8881,108,8.881784197001252e-16,0.0,8.881784197001252e-16
18.990368816521123,72.84517707000104,56.2782,109,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99781123274663,72.82884802778688,481.5966,110,8.881784197001252e-16,0.0,8.881784197001252e-16
18.980252111343628,72.82581451732905,73.7815,111,8.881784197001252e-16,0.0,8.881784197001252e-16
18.998209576005287,72.83858860454818,138.1999,112,8.881784197001252e-16,0.0,8.881784197001252e-16
18.983511490118396,72.84130938662614,111.0403,113,8.881784197001252e-16,0.0,8.881784197001252e-16
19.00056758493627,72.82579159720311,75.8154,114,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99470220146256,72.83172754705305,167.3147,115,8.881784197001252e-16,0.0,8.881784197001252e-16
18.990040575669354,72.84119874106304,168.9642,116,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99985371969677,72.82903667108987,797.4643,117,8.881784197001252e-16,0.0,8.881784197001252e-16
19.002371213993953,72.82490054099233,16.7871,118,8.881784197001252e-16,0.0,8.881784197001252e-16
18.97793272465282,72.82978288282052,20.5658,119,8.881784197001252e-16,0.0,8.881784197001252e-16
18.995792396191987,72.82496043138674,8.9594,120,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992499791779807,72.81938256471625,246.2036,121,8.881784197001252e-16,0.0,8.881784197001252e-16
18.9884302394502,72.84376653943893,441.0705,122,8.881784197001252e-16,0.0,8.881784197001252e-16
18.988340143269067,72.8163544166928,61.8971,123,8.881784197001252e-16,0.0,8.881784197001252e-16
19.002458100447097,72.84437818183393,268.4247,124,8.881784197001252e-16,0.0,8.881784197001252e-16
18.984132894699997,72.82892905743165,32.0262,125,8.881784197001252e-16,0.0,8.881784197001252e-16
18.996345899317582,72.84003922127779,452.162,126,8.881784197001252e-16,0.0,8.881784197001252e-16
18.978638456970284,72.82949287672504,81.4968,127,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99842009361123,72.84650770535153,38.032,128,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98805540650374,72.81545797793667,23.6433,129,8.881784197001252e-16,0.0,8.881784197001252e-16
18.989760921988044,72.81623765133564,34.1902,130,8.881784197001252e-16,0.0,8.881784197001252e-16
18.989792118216034,72.81684391583946,36.2947,131,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992325083090766,72.84424319370535,88.9408,132,8.881784197001252e-16,0.0,8.881784197001252e-16
19.003106885465307,72.83138210382148,216.1774,133,8.881784197001252e-16,0.0,8.881784197001252e-16
19.00324371103551,72.81547120268468,66.1812,134,8.881784197001252e-16,0.0,8.881784197001252e-16
18.993794177315657,72.82923147364461,28.3683,135,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98123482129004,72.8314629772892,745.9522,136,8.881784197001252e-16,0.0,8.881784197001252e-16
18.97845278388843,72.8296170147384,8.3425,137,8.881784197001252e-16,0.0,8.881784197001252e-16
18.999783868227606,72.84411700942677,254.7297,138,8.881784197001252e-16,0.0,8.881784197001252e-16
18.991147341314136,72.84607070653158,63.6523,139,8.881784197001252e-16,0.0,8.881784197001252e-16
18.991823745138735,72.84476099856008,28.0712,140,8.881784197001252e-16,0.0,8.881784197001252e-16
19.001372069052852,72.82037012240394,714.1328,141,8.881784197001252e-16,0.0,8.881784197001252e-16
18.997671203754667,72.82711056768323,20.0098,142,8.881784197001252e-16,0.0,8.881784197001252e-16
18.984304572307735,72.82656036985286,1062.5457,143,8.881784197001252e-16,0.0,8.881784197001252e-16
19.0026974024991,72.83019473836244,63.911,144,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98793106009,72.8477091401103,873.4174,145,8.881784197001252e-16,0.0,8.881784197001252e-16
18.998542578845235,72.81559570491933,84.7456,146,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98864135824714,72.8259140424413,2519.4076,147,8.881784197001252e-16,0.0,8.881784197001252e-16
18.994395714693873,72.826867208546,96.4821,148,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99831470757864,72.82130990230822,18.6863,149,8.881784197001252e-16,0.0,8.881784197001252e-16
18.980795213997837,72.83381339254522,74.4073,150,8.881784197001252e-16,0.0,8.881784197001252e-16
18.995414382683457,72.82907297827526,18.8803,151,8.881784197001252e-16,0.0,8.881784197001252e-16
18.979243352091206,72.84239659185587,144.6126,152,8.881784197001252e-16,0.0,8.881784197001252e-16
18.995353061184968,72.82154211173658,167.4144,153,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98008914914111,72.82154314616598,8.496,154,8.881784197001252e-16,0.0,8.881784197001252e-16
18.993765649278444,72.82134030173643,188.2567,155,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98036415177281,72.84281160607975,243.7241,156,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98931303226304,72.84128018479066,601.7116,157,8.881784197001252e-16,0.0,8.881784197001252e-16
19.002930930233944,72.81747938144842,161.1864,158,8.881784197001252e-16,0.0,8.881784197001252e-16
18.998100058242134,72.84776354238289,25.7416,159,8.881784197001252e-16,0.0,8.881784197001252e-16
18.994421330685125,72.83100282256,164.1275,160,8.881784197001252e-16,0.0,8.881784197001252e-16
18.978677268555654,72.81930416686669,53.1444,161,8.881784197001252e-16,0.0,8.881784197001252e-16
18.999308175873182,72.84709322980804,142.032,162,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99139389081003,72.81824139215122,92.4578,163,8.881784197001252e-16,0.0,8.881784197001252e-16
18.991157475629212,72.81749547075601,50.4071,164,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99225520453766,72.82024079175748,81.6363,165,8.881784197001252e-16,0.0,8.881784197001252e-16
18.9915832658208,72.84362247849901,25.7697,166,8.881784197001252e-16,0.0,8.881784197001252e-16
18.986101299656276,72.84581914524993,23.3593,167,8.881784197001252e-16,0.0,8.881784197001252e-16
18.987450690910595,72.83083039105588,307.1659,168,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98071461663746,72.83689775006643,50.2718,169,8.881784197001252e-16,0.0,8.881784197001252e-16
19.000696755027917,72.82401710056199,31.6297,170,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98872928987167,72.83436293108088,205.2683,171,8.881784197001252e-16,0.0,8.881784197001252e-16
19.001368734175355,72.826754665433,122.0822,172,8.881784197001252e-16,0.0,8.881784197001252e-16
18.9803888639442,72.82770799346673,88.4471,173,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98764865202963,72.82083494804158,147.2344,174,8.881784197001252e-16,0.0,8.881784197001252e-16
18.980999024655475,72.82820701636889,209.6338,175,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99910166779156,72.8152715406072,19.4379,176,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98622342083705,72.83258942324476,66.9371,177,8.881784197001252e-16,0.0,8.881784197001252e-16
18.987866805412988,72.81582090358947,34.0455,178,8.881784197001252e-16,0.0,8.881784197001252e-16
18.979218461511753,72.84298173208535,45.9335,179,8.881784197001252e-16,0.0,8.881784197001252e-16
18.998785325157034,72.81538046387206,17.5984,180,8.881784197001252e-16,0.0,8.881784197001252e-16
18.982793670999584,72.84605108714959,3233.6044,181,8.881784197001252e-16,0.0,8.881784197001252e-16
18.97988912087301,72.82749685552906,431.1578,182,8.881784197001252e-16,0.0,8.881784197001252e-16
19.004691335085926,72.83951052037449,246.9584,183,8.881784197001252e-16,0.0,8.881784197001252e-16
18.985926318693885,72.82865734959579,44.7693,184,8.881784197001252e-16,0.0,8.881784197001252e-16
18.993380036396744,72.8441888603159,106.1139,185,8.881784197001252e-16,0.0,8.881784197001252e-16
18.985276587562886,72.83728505940266,213.7368,186,8.881784197001252e-16,0.0,8.881784197001252e-16
19.00481123919074,72.84045418877663,80.6364,187,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992002615861363,72.81805292128111,84.3788,188,8.881784197001252e-16,0.0,8.881784197001252e-16
19.000139235281928,72.84383574163222,96.4427,189,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99846376401442,72.8398076704763,303.34,190,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99956521336382,72.84171442461849,161.7822,191,8.881784197001252e-16,0.0,8.881784197001252e-16
18.994407795826387,72.83229503706842,40.91,192,8.881784197001252e-16,0.0,8.881784197001252e-16
18.990665146838804,72.8381900099108,723.0231,193,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99012014156361,72.84402288432904,29.0077,194,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99434927411854,72.82192487242622,842.4496,195,8.881784197001252e-16,0.0,8.881784197001252e-16
18.988747784955407,72.84203490466233,12.8988,196,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99983970663869,72.81627617173166,25.7671,197,8.881784197001252e-16,0.0,8.881784197001252e-16
18.997492963592325,72.81767854904032,28.3784,198,8.881784197001252e-16,0.0,8.881784197001252e-16
18.979028416278386,72.84188857797513,167.419,199,8.881784197001252e-16,0.0,8.881784197001252e-16
18.996637999562324,72.81516534857582,17.4046,200,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98264758873732,72.82961380575522,207.3855,201,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99161501856733,72.83894612668352,480.1535,202,8.881784197001252e-16,0.0,8.881784197001252e-16
19.003421495433592,72.84234893913474,64.639,203,8.881784197001252e-16,0.0,8.881784197001252e-16
18.97967494760225,72.82384614784108,143.8313,204,8.881784197001252e-16,0.0,8.881784197001252e-16
18.998005360656332,72.83209175471688,1052.5557,205,8.881784197001252e-16,0.0,8.881784197001252e-16
19.00490439840113,72.8457131752059,53.4616,206,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98969704719277,72.81641849123572,89.8669,207,8.881784197001252e-16,0.0,8.881784197001252e-16
19.003023445734645,72.81696831195363,409.4774,208,8.881784197001252e-16,0.0,8.881784197001252e-16
18.9806480082236,72.83533573271636,250.4684,209,8.881784197001252e-16,0.0,8.881784197001252e-16
18.995687393496798,72.82154543757804,180.4141,210,8.881784197001252e-16,0.0,8.881784197001252e-16
18.985682990364456,72.81535105221973,97.8167,211,8.881784197001252e-16,0.0,8.881784197001252e-16
19.004964984348902,72.84571982318232,79.894,212,8.881784197001252e-16,0.0,8.881784197001252e-16
18.983740740568052,72.83344103828264,116.4127,213,8.881784197001252e-16,0.0,8.881784197001252e-16
19.001441523774574,72.84086012611473,540.8778,214,8.881784197001252e-16,0.0,8.881784197001252e-16
18.989404137454475,72.84605053608085,416.3175,215,8.881784197001252e-16,0.0,8.881784197001252e-16
18.978295880508174,72.83095919976542,485.3385,216,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992513472103123,72.81851537816145,43.1608,217,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99133219636295,72.84004700899582,128.0805,218,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992221750913433,72.81992875927195,94.2885,219,8.881784197001252e-16,0.0,8.881784197001252e-16
19.00232165030062,72.81984881138129,506.8896,220,8.881784197001252e-16,0.0,8.881784197001252e-16
18.996352441488312,72.8425791309806,306.016,221,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99054573483324,72.84075373722517,385.9233,222,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98141107793501,72.84496088355837,510.6467,223,8.881784197001252e-16,0.0,8.881784197001252e-16
18.9927939319397,72.81766210208602,30.2796,224,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98928966694114,72.81645408931668,7.7196,225,8.881784197001252e-16,0.0,8.881784197001252e-16
18.986220300990066,72.82963168902873,23.0818,226,8.881784197001252e-16,0.0,8.881784197001252e-16
19.000998551901503,72.8187845620505,126.8746,227,8.881784197001252e-16,0.0,8.881784197001252e-16
18.988046009703453,72.82522872451067,134.9402,228,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98105201721424,72.83943215905563,112.0244,229,8.881784197001252e-16,0.0,8.881784197001252e-16
18.983265173373443,72.83572837707142,495.7954,230,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992571785600088,72.83328792892786,289.5768,231,8.881784197001252e-16,0.0,8.881784197001252e-16
18.982666804219942,72.82550945255774,20.1568,232,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992563883495755,72.84495212028177,25.8841,233,8.881784197001252e-16,0.0,8.881784197001252e-16
18.995089791589898,72.82221356475135,150.6398,234,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992695833638134,72.8190471027767,58.79,235,8.881784197001252e-16,0.0,8.881784197001252e-16
18.989762188832042,72.81693479116657,7.3602,236,8.881784197001252e-16,0.0,8.881784197001252e-16
18.990367564796255,72.84627682430686,929.5123,237,8.881784197001252e-16,0.0,8.881784197001252e-16
18.978315028702333,72.82811697743531,67.526,238,8.881784197001252e-16,0.0,8.881784197001252e-16
18.980727015651098,72.83655188544988,134.2198,239,8.881784197001252e-16,0.0,8.881784197001252e-16
18.991828563829717,72.81885413831529,24.3392,240,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98296170032697,72.83944368684485,152.5334,241,8.881784197001252e-16,0.0,8.881784197001252e-16
18.979080275082726,72.84139481958077,265.9284,242,8.881784197001252e-16,0.0,8.881784197001252e-16
18.996354006225364,72.82354312320905,267.94,243,8.881784197001252e-16,0.0,8.881784197001252e-16
19.00418755797684,72.84558951268953,59.9105,244,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98203963582216,72.83141801478976,131.5407,245,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99226074462476,72.84517488386707,28.4443,246,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992119453216016,72.81877947078509,16.1274,247,8.881784197001252e-16,0.0,8.881784197001252e-16
18.998343324767095,72.81511879787458,23.17,248,8.881784197001252e-16,0.0,8.881784197001252e-16
18.999112048422994,72.8310122750571,82.9158,249,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99246759535757,72.84719228549582,11.4108,250,8.881784197001252e-16,0.0,8.881784197001252e-16
18.999134760179114,72.8467131664805,586.6569,251,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98310481892201,72.84072762141231,322.8186,252,8.881784197001252e-16,0.0,8.881784197001252e-16
18.982147678073986,72.84268281028325,41.0463,253,8.881784197001252e-16,0.0,8.881784197001252e-16
18.992932288472733,72.8447240079018,32.2308,254,8.881784197001252e-16,0.0,8.881784197001252e-16
18.994456622695566,72.83885352307563,52.4779,255,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98231231658999,72.8269291901507,155.6531,256,8.881784197001252e-16,0.0,8.881784197001252e-16
18.984969771626123,72.82759099254721,291.2828,257,8.881784197001252e-16,0.0,8.881784197001252e-16
18.991250737775978,72.81597966024059,11.9757,258,8.881784197001252e-16,0.0,8.881784197001252e-16
19.00333807176535,72.82111746600941,190.5156,259,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99529329691525,72.83373046124184,190.4434,260,8.881784197001252e-16,0.0,8.881784197001252e-16
18.993650598556968,72.82488580135292,27.2453,261,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98574345489628,72.84564216256321,18.998,262,8.881784197001252e-16,0.0,8.881784197001252e-16
18.980206667719862,72.81791322758433,49.7772,263,8.881784197001252e-16,0.0,8.881784197001252e-16
19.000458235386986,72.83856349946909,348.7071,264,8.881784197001252e-16,0.0,8.881784197001252e-16
18.990979596727694,72.83528715724997,180.7757,265,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99404270808153,72.8363920849812,13.5982,266,8.881784197001252e-16,0.0,8.881784197001252e-16
18.988358276711967,72.82663874366364,719.5107,267,8.881784197001252e-16,0.0,8.881784197001252e-16
19.000400057952575,72.84718915782885,78.5928,268,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98980271836717,72.81607986057216,14.3249,269,8.881784197001252e-16,0.0,8.881784197001252e-16
18.991458036109684,72.81838506223207,39.4229,270,8.881784197001252e-16,0.0,8.881784197001252e-16
18.983093451875323,72.82546574611766,21.117,271,8.881784197001252e-16,0.0,8.881784197001252e-16
18.996243340483534,72.82937138113383,649.0178,272,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99750909064217,72.82660145137477,47.7783,273,8.881784197001252e-16,0.0,8.881784197001252e-16
18.989811638875743,72.81585779497087,39.3041,274,8.881784197001252e-16,0.0,8.881784197001252e-16
18.988307879378322,72.84097534637984,17.4331,275,8.881784197001252e-16,0.0,8.881784197001252e-16
18.99992026784181,72.81612216911388,9.0483,276,8.881784197001252e-16,0.0,8.881784197001252e-16
18.987113386132133,72.84774723413572,38.6648,277,8.881784197001252e-16,0.0,8.881784197001252e-16
18.98726335999416,72.84669737415537,20.6712,278,8.881784197001252e-16,0.0,8.881784197001252e-16
18.981153962392856,72.83503347317671,134.677,279,8.881784197001252e-16,0.0,8.881784197001252e-16
19.00448257273734,72.84758465529708,36.4189,280,8.881784197001252e-16,0.0,8.881784197001252e-16
18.983179396403894,72.82523717582714,14.1222,281,8.881784197001252e-16,0.0,8.881784197001252e-16
18.994585165539,72.83906810631595,70.2175,282,8.881784197001252e-16,0.0,8.881784197001252e-16
18.998003553159098,72.82035319111603,57.1647,283,8.881784197001252e-16,0.0,8.881784197001252e-16
18.995265484573885,72.81976319724139,98.9816,284,8.881784197001252e-16,0.0,8.881784197001252e-16
